age,workclass,education_level,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50, Private, Some-college,10.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, Cuba,<=50K
35, State-gov, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,80.0, United-States,<=50K
50, Private, Assoc-voc,11.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
58, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,25.0, United-States,<=50K
48, Federal-gov, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=50K
30, Private, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, Canada,<=50K
18, Private, 11th,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,12.0, United-States,<=50K
29, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
52, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
63, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,4064.0,0.0,40.0, United-States,<=50K
36, Local-gov, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
24, Private, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,42.0, United-States,<=50K
30, Local-gov, Assoc-acdm,12.0, Never-married, Protective-serv, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=50K
23, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0.0,0.0,40.0, Mexico,<=50K
21, Private, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States,<=50K
28, Private, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,43.0, Mexico,<=50K
20, Private, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
18, Private, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, Scotland,<=50K
21, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States,<=50K
27, Private, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
42, Private, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
21, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,<=50K
51, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
27, Federal-gov, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
23, Self-emp-not-inc, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
57, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1902.0,40.0, United-States,>50K
22, State-gov, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,12.0, United-States,<=50K
59, Private, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
38, Private, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
20, Private, HS-grad,9.0, Never-married, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=50K
90, Private, 9th,5.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
35, Private, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
50, Private, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,38.0, United-States,>50K
45, Private, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
44, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>50K
23, Private, Assoc-acdm,12.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
34, Private, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico,<=50K
23, Self-emp-inc, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,43.0, United-States,<=50K
39, State-gov, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
19, Private, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,55.0, United-States,<=50K
54, Private, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
40, Private, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,43.0, United-States,<=50K
44, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States,<=50K
31, Self-emp-inc, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,20.0, United-States,>50K
25, Private, 9th,5.0, Separated, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, El-Salvador,<=50K
33, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,32.0, United-States,>50K
32, Private, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,60.0, United-States,<=50K
36, Private, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
47, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0.0,0.0,55.0, United-States,>50K
80, Private, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,10.0, United-States,<=50K
21, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,8.0, United-States,<=50K
35, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,<=50K
30, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,5013.0,0.0,40.0, United-States,<=50K
49, Private, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
33, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,1740.0,25.0, United-States,<=50K
53, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
41, Private, HS-grad,9.0, Divorced, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,55.0, United-States,<=50K
57, Private, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Poland,>50K
19, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
28, Private, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,45.0, United-States,<=50K
42, Federal-gov, Masters,14.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,2001.0,60.0, United-States,<=50K
29, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,55.0, United-States,<=50K
26, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,<=50K
40, Private, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
36, Self-emp-not-inc, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,>50K
28, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
25, Self-emp-not-inc, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,20.0, United-States,<=50K
42, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,<=50K
32, Private, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
32, Private, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,30.0, United-States,<=50K
37, Private, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
39, Local-gov, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,56.0, United-States,<=50K
49, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
19, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
31, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
40, Private, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
29, Private, 7th-8th,4.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30.0, Mexico,<=50K
59, Private, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,48.0, United-States,<=50K
52, Private, Assoc-acdm,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
27, Private, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
45, Local-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
58, Private, Bachelors,13.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, South,<=50K
53, Private, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Cuba,<=50K
23, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States,<=50K
35, Private, 11th,7.0, Divorced, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=50K
49, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
49, Private, Assoc-acdm,12.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
25, Private, 12th,8.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
47, Private, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,50.0, United-States,>50K
28, Private, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
20, Private, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,30.0, United-States,<=50K
19, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,24.0, United-States,<=50K
28, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2580.0,0.0,40.0, United-States,<=50K
31, Private, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=50K
30, Private, Assoc-voc,11.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,53.0, United-States,<=50K
23, Private, Bachelors,13.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
25, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,30.0, United-States,>50K
19, Private, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,30.0, United-States,<=50K
30, Private, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,>50K
26, Private, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States,<=50K
34, Local-gov, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
49, Private, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=50K
35, Private, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,2042.0,40.0, United-States,<=50K
38, Private, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
36, Private, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,20.0, United-States,<=50K
33, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,48.0, United-States,>50K
54, Private, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
19, Local-gov, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
60, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
28, Self-emp-not-inc, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
43, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
49, Local-gov, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
25, Private, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,70.0, United-States,<=50K
17, Private, 10th,6.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States,<=50K
41, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,>50K
30, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,35.0, United-States,<=50K
90, Local-gov, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051.0,0.0,60.0, United-States,>50K
25, Private, HS-grad,9.0, Never-married, Protective-serv, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=50K
27, Private, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35.0, United-States,<=50K
29, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
31, Federal-gov, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=50K
43, Private, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,99.0, United-States,<=50K
63, Private, Masters,14.0, Separated, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,>50K
46, Private, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
59, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
42, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,50.0, United-States,>50K
26, Private, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,20.0, United-States,<=50K
26, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
61, Private, 9th,5.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico,>50K
23, State-gov, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
24, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=50K
35, Private, Bachelors,13.0, Divorced, Tech-support, Unmarried, White, Male,7430.0,0.0,40.0, Germany,>50K
42, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,12.0, United-States,<=50K
31, Private, 12th,8.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,21.0, United-States,<=50K
31, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,55.0, United-States,<=50K
63, Private, Bachelors,13.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,25.0, United-States,<=50K
29, State-gov, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,1590.0,64.0, United-States,<=50K
43, State-gov, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
22, Private, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,10.0, Vietnam,<=50K
17, Private, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States,<=50K
23, Self-emp-not-inc, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,2231.0,40.0, United-States,>50K
35, Private, 9th,5.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=50K
32, Private, HS-grad,9.0, Divorced, Other-service, Unmarried, Other, Female,0.0,0.0,28.0, United-States,<=50K
50, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States,>50K
26, Local-gov, Masters,14.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
32, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
29, Private, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,<=50K
57, Private, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
90, Private, Masters,14.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,50.0, United-States,>50K
35, Private, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,>50K
31, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,60.0, United-States,>50K
60, Private, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,33.0, United-States,<=50K
21, Private, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0.0,1579.0,40.0, United-States,<=50K
71, Local-gov, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
22, Private, Assoc-voc,11.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,30.0, United-States,<=50K
50, Local-gov, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
37, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,>50K
23, Private, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam,<=50K
74, Private, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,30.0, United-States,<=50K
67, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1844.0,70.0, United-States,<=50K
59, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,43.0, United-States,>50K
28, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,1740.0,40.0, United-States,<=50K
45, Private, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,<=50K
63, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,20.0, United-States,<=50K
39, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,63.0, United-States,<=50K
33, State-gov, Some-college,10.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=50K
32, Private, Bachelors,13.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, South,<=50K
34, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,45.0, United-States,>50K
39, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=50K
29, State-gov, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,36.0, United-States,<=50K
22, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
53, Private, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,13550.0,0.0,43.0, United-States,>50K
46, Private, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,42.0, United-States,<=50K
51, Private, Some-college,10.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,>50K
44, Private, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Female,2354.0,0.0,99.0, United-States,<=50K
56, State-gov, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
27, Private, Bachelors,13.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States,<=50K
52, Private, 9th,5.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,30.0, China,<=50K
39, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,>50K
45, Federal-gov, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States,>50K
37, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,<=50K
33, Private, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
46, Private, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,45.0, Italy,<=50K
35, Private, 12th,8.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,50.0, United-States,<=50K
33, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,50.0, United-States,<=50K
48, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=50K
32, Private, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,50.0, United-States,<=50K
20, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,32.0, United-States,<=50K
35, Private, HS-grad,9.0, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0.0,0.0,60.0, United-States,<=50K
19, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,25.0, United-States,<=50K
56, Private, 11th,7.0, Separated, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
28, Private, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,16.0, El-Salvador,<=50K
45, Private, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=50K
32, Private, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,45.0, United-States,<=50K
44, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,12.0, United-States,<=50K
55, Private, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
34, Private, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
33, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>50K
36, Private, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,55.0, United-States,<=50K
25, Private, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=50K
28, Private, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
39, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,55.0, United-States,>50K
53, Private, 10th,6.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, Columbia,<=50K
47, Private, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,3325.0,0.0,45.0, United-States,<=50K
49, Self-emp-inc, Assoc-voc,11.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States,<=50K
22, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,<=50K
31, Private, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=50K
44, Self-emp-inc, Some-college,10.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,80.0, United-States,<=50K
19, Private, HS-grad,9.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
37, Self-emp-not-inc, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=50K
23, Private, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States,<=50K
44, Private, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,65.0, United-States,>50K
54, Local-gov, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,35.0, United-States,<=50K
23, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,38.0, United-States,<=50K
21, Private, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10.0, United-States,<=50K
19, State-gov, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States,<=50K
51, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States,>50K
41, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,50.0, United-States,>50K
61, Private, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,15024.0,0.0,18.0, United-States,>50K
19, Self-emp-not-inc, 10th,6.0, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States,<=50K
22, Private, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,<=50K
22, Private, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=50K
49, Private, 7th-8th,4.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,32.0, United-States,<=50K
35, Private, 10th,6.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=50K
